[General]
AudioFilename: virtual

[Metadata]
Title:Lyrith -迷宮リリス-
Artist:LeaF
Creator:Eleventh
Tags:bms of fighters Lyrith -Meikyuu Lyrith-
Version:62

[Events]
//Background and Video events
0,0,"background.jpg",0,0
Sample,21610,0,"piano2_9.ogg",70
Sample,21610,0,"hat_R.ogg",70
Sample,21694,0,"hat_L.ogg",70
Sample,21694,0,"piano2_11.ogg",70
Sample,21694,0,"celesta1_15.ogg",70
Sample,21694,0,"synth1_047.ogg",70
Sample,21779,0,"hat_L.ogg",70
Sample,21864,0,"piano3_12.ogg",70
Sample,21864,0,"vios1_27.ogg",70
Sample,21864,0,"celesta1_16.ogg",70
Sample,21864,0,"synth1_048.ogg",70
Sample,21864,0,"piavalo1_16.ogg",70
Sample,21949,0,"vios1_27.ogg",70
Sample,21949,0,"hat_R.ogg",70
Sample,21949,0,"synth1_049.ogg",70
Sample,22033,0,"synth1_050.ogg",70
Sample,22033,0,"hat_L.ogg",70
Sample,22033,0,"piano3_12.ogg",70
Sample,22033,0,"snare4_1.ogg",70
Sample,22033,0,"celesta1_5.ogg",70
Sample,22118,0,"hat_L.ogg",70
Sample,22118,0,"piano3_12.ogg",70
Sample,22203,0,"vios1_27.ogg",70
Sample,22203,0,"piavalo1_16.ogg",70
Sample,22203,0,"celesta1_17.ogg",70
Sample,22203,0,"synth1_051.ogg",70
Sample,22288,0,"piano3_12.ogg",70
Sample,22288,0,"hat_R.ogg",70
Sample,22372,0,"synth1_047.ogg",70
Sample,22372,0,"celesta1_15.ogg",70
Sample,22372,0,"hat_L.ogg",70
Sample,22372,0,"piano3_12.ogg",70
Sample,22457,0,"hat_L.ogg",70
Sample,22542,0,"piavalo1_16.ogg",70
Sample,22542,0,"piano3_12.ogg",70
Sample,22542,0,"synth1_048.ogg",70
Sample,22542,0,"vios1_27.ogg",70
Sample,22542,0,"celesta1_16.ogg",70
Sample,22627,0,"hat_R.ogg",70
Sample,22627,0,"vios1_27.ogg",70
Sample,22627,0,"synth1_049.ogg",70
Sample,22711,0,"celesta1_5.ogg",70
Sample,22711,0,"snare4_1.ogg",70
Sample,22711,0,"hat_L.ogg",70
Sample,22711,0,"piano3_12.ogg",70
Sample,22711,0,"synth1_050.ogg",70
Sample,22796,0,"hat_L.ogg",70
Sample,22881,0,"vios1_27.ogg",70
Sample,22881,0,"piano3_13.ogg",70
Sample,22881,0,"synth1_051.ogg",70
Sample,22881,0,"celesta1_17.ogg",70
Sample,22966,0,"hat_R.ogg",70
Sample,23050,0,"vios1_29.ogg",70
Sample,23050,0,"kick8_1.ogg",70
Sample,23220,0,"snare16_1.ogg",70
Sample,23220,0,"vios1_30.ogg",70
Sample,23220,0,"vios1_35.ogg",70
Sample,23389,0,"vios1_31.ogg",70
Sample,23389,0,"vios1_35.ogg",70
Sample,23389,0,"snare16_1.ogg",70
Sample,23474,0,"vios1_31.ogg",70
Sample,23474,0,"vios1_35.ogg",70
Sample,23474,0,"snare16_1.ogg",70
Sample,23644,0,"snare16_1.ogg",70
Sample,23644,0,"vios1_35.ogg",70
Sample,23644,0,"vios1_32.ogg",70
Sample,23728,0,"snare16_1.ogg",70
Sample,23728,0,"vios1_33.ogg",70
Sample,23728,0,"vios1_35.ogg",70
Sample,23898,0,"clap_loud.ogg",70
Sample,23898,0,"vios1_34.ogg",70
Sample,24237,0,"beat4.ogg",70
Sample,24406,0,"vios1_37.ogg",70
Sample,24406,0,"beat2.ogg",70
Sample,24491,0,"beat3.ogg",70
Sample,24491,0,"vios1_37.ogg",70
Sample,24661,0,"beat2.ogg",70
Sample,24661,0,"vios1_37.ogg",70
Sample,24745,0,"beat3.ogg",70
Sample,24745,0,"vios1_37.ogg",70
Sample,24915,0,"beat1.ogg",70
Sample,24915,0,"vios1_37.ogg",70
Sample,25084,0,"beat4.ogg",70
Sample,25084,0,"vios1_37.ogg",70
Sample,25338,0,"clap_mono.ogg",70
Sample,25593,0,"kick_mono1.ogg",70
Sample,25762,0,"kick_mono2.ogg",100
Sample,25762,0,"breaks1.ogg",70
Sample,25932,0,"breaks1.ogg",70
Sample,26101,0,"breaks2.ogg",70
Sample,26271,0,"breaks3.ogg",70
Sample,26355,0,"breaks4.ogg",70
Sample,26440,0,"breaks5.ogg",70
Sample,26525,0,"breaks6.ogg",70
Sample,26610,0,"breaks1.ogg",70
Sample,26779,0,"breaks2.ogg",70
Sample,26949,0,"breaks1.ogg",70
Sample,27118,0,"breaks7.ogg",70
Sample,27288,0,"breaks8.ogg",70
Sample,27457,0,"breaks2.ogg",70
Sample,27627,0,"breaks7.ogg",70
Sample,27796,0,"breaks7.ogg",70
Sample,27966,0,"breaks2.ogg",70
Sample,28135,0,"breaks5.ogg",70
Sample,28220,0,"breaks6.ogg",70
Sample,28305,0,"breaks7.ogg",70
Sample,28474,0,"breaks1.ogg",70
Sample,28644,0,"breaks1.ogg",70
Sample,28813,0,"breaks2.ogg",70
Sample,28983,0,"breaks3.ogg",70
Sample,29067,0,"breaks4.ogg",70
Sample,29152,0,"breaks5.ogg",70
Sample,29237,0,"breaks6.ogg",70
Sample,29322,0,"breaks1.ogg",70
Sample,29491,0,"breaks2.ogg",70
Sample,29661,0,"breaks1.ogg",70
Sample,29830,0,"breaks7.ogg",70
Sample,30000,0,"breaks8.ogg",70
Sample,30169,0,"breaks2.ogg",70
Sample,30338,0,"breaks7.ogg",70
Sample,30508,0,"breaks7.ogg",70
Sample,30677,0,"breaks2.ogg",70
Sample,30677,0,"vios2_1_025.ogg",70
Sample,30847,0,"vios2_1_026.ogg",70
Sample,30847,0,"breaks5.ogg",70
Sample,30932,0,"breaks6.ogg",70
Sample,31016,0,"vios2_1_027.ogg",70
Sample,31016,0,"breaks7.ogg",70
Sample,31186,0,"breaks1.ogg",70
Sample,31186,0,"vios2_1_028.ogg",70
Sample,31355,0,"breaks1.ogg",70
Sample,31525,0,"breaks2.ogg",70
Sample,31694,0,"breaks3.ogg",70
Sample,31779,0,"breaks4.ogg",70
Sample,31864,0,"breaks5.ogg",70
Sample,31949,0,"breaks6.ogg",70
Sample,32033,0,"breaks1.ogg",70
Sample,32203,0,"breaks2.ogg",70
Sample,32372,0,"breaks1.ogg",70
Sample,32542,0,"vios2_1_029.ogg",70
Sample,32542,0,"breaks7.ogg",70
Sample,32711,0,"breaks8.ogg",70
Sample,32881,0,"breaks2.ogg",70
Sample,33050,0,"breaks7.ogg",70
Sample,33220,0,"vios2_1_030.ogg",70
Sample,33220,0,"breaks7.ogg",70
Sample,33389,0,"breaks2.ogg",70
Sample,33559,0,"breaks5.ogg",70
Sample,33644,0,"breaks6.ogg",70
Sample,33728,0,"breaks7.ogg",70
Sample,33898,0,"breaks1.ogg",70
Sample,34067,0,"breaks1.ogg",70
Sample,34237,0,"breaks2.ogg",70
Sample,34406,0,"breaks3.ogg",70
Sample,34491,0,"breaks4.ogg",70
Sample,34576,0,"breaks1.ogg",70
Sample,34745,0,"breaks1.ogg",70
Sample,34915,0,"breaks2.ogg",70
Sample,35084,0,"breaks3.ogg",70
Sample,35169,0,"breaks4.ogg",70
Sample,35254,0,"breaks1.ogg",70
Sample,35254,0,"piano3_33.ogg",70
Sample,35593,0,"breaks1.ogg",70
Sample,35593,0,"piano3_34.ogg",70
Sample,35932,0,"all_dist1_000.ogg",70
Sample,36610,0,"breaks2_1.ogg",70
Sample,36610,0,"hat_L.ogg",70
Sample,36610,0,"vios_bgm1.ogg",70
Sample,36610,0,"kick4_1.ogg",70
Sample,36610,0,"bgm28.ogg",70
Sample,36610,0,"synth4_1.ogg",70
Sample,36694,0,"synth4_2.ogg",70
Sample,36694,0,"hat_L.ogg",70
Sample,36779,0,"synth4_3.ogg",70
Sample,36779,0,"breaks2_1.ogg",70
Sample,36864,0,"hat_R.ogg",70
Sample,36864,0,"synth4_4.ogg",70
Sample,36949,0,"hat_L.ogg",70
Sample,36949,0,"breaks2_2.ogg",70
Sample,36949,0,"synth4_5.ogg",70
Sample,36949,0,"kick4_1.ogg",70
Sample,36949,0,"snare4_1.ogg",70
Sample,37033,0,"hat_L.ogg",70
Sample,37033,0,"synth4_6.ogg",70
Sample,37118,0,"breaks2_3.ogg",70
Sample,37118,0,"synth4_7.ogg",70
Sample,37203,0,"hat_R.ogg",70
Sample,37203,0,"breaks2_4.ogg",70
Sample,37203,0,"synth4_8.ogg",70
Sample,37288,0,"kick4_1.ogg",70
Sample,37288,0,"synth4_9.ogg",70
Sample,37288,0,"breaks2_5.ogg",70
Sample,37288,0,"hat_L.ogg",70
Sample,37372,0,"hat_L.ogg",70
Sample,37372,0,"breaks2_6.ogg",70
Sample,37372,0,"synth4_10.ogg",70
Sample,37457,0,"synth4_6.ogg",70
Sample,37457,0,"breaks2_1.ogg",70
Sample,37542,0,"hat_R.ogg",70
Sample,37542,0,"synth4_5.ogg",70
Sample,37627,0,"synth4_4.ogg",70
Sample,37627,0,"hat_L.ogg",70
Sample,37627,0,"snare4_1.ogg",70
Sample,37627,0,"kick4_1.ogg",70
Sample,37627,0,"breaks2_2.ogg",70
Sample,37711,0,"synth4_3.ogg",70
Sample,37711,0,"hat_L.ogg",70
Sample,37796,0,"breaks2_1.ogg",70
Sample,37796,0,"synth4_2.ogg",70
Sample,37881,0,"hat_R.ogg",70
Sample,37881,0,"synth4_1.ogg",70
Sample,37966,0,"hat_L.ogg",70
Sample,37966,0,"breaks2_1.ogg",70
Sample,37966,0,"kick4_1.ogg",70
Sample,37966,0,"synth4_11.ogg",70
Sample,38050,0,"hat_L.ogg",70
Sample,38050,0,"synth4_12.ogg",70
Sample,38135,0,"hat_o.ogg",70
Sample,38135,0,"breaks2_1.ogg",70
Sample,38135,0,"synth4_13.ogg",70
Sample,38220,0,"hat_R.ogg",70
Sample,38220,0,"synth4_1.ogg",70
Sample,38305,0,"kick4_1.ogg",70
Sample,38305,0,"breaks2_2.ogg",70
Sample,38305,0,"snare4_1.ogg",70
Sample,38305,0,"synth4_2.ogg",70
Sample,38305,0,"hat_L.ogg",70
Sample,38389,0,"hat_L.ogg",70
Sample,38389,0,"synth4_4.ogg",70
Sample,38474,0,"synth4_5.ogg",70
Sample,38474,0,"breaks2_3.ogg",70
Sample,38474,0,"hat_o.ogg",70
Sample,38559,0,"hat_R.ogg",70
Sample,38559,0,"synth4_6.ogg",70
Sample,38559,0,"breaks2_4.ogg",70
Sample,38644,0,"breaks2_5.ogg",70
Sample,38644,0,"synth4_8.ogg",70
Sample,38644,0,"kick4_1.ogg",70
Sample,38644,0,"hat_L.ogg",70
Sample,38728,0,"hat_L.ogg",70
Sample,38728,0,"breaks2_6.ogg",70
Sample,38728,0,"synth4_10.ogg",70
Sample,38813,0,"breaks2_1.ogg",70
Sample,38813,0,"hat_o.ogg",70
Sample,38813,0,"synth4_9.ogg",70
Sample,38898,0,"kick16_1.ogg",70
Sample,38898,0,"hat_R.ogg",70
Sample,38898,0,"synth4_8.ogg",70
Sample,38983,0,"synth4_7.ogg",70
Sample,38983,0,"snare4_1.ogg",70
Sample,38983,0,"kick4_1.ogg",70
Sample,38983,0,"breaks2_2.ogg",70
Sample,38983,0,"hat_L.ogg",70
Sample,39067,0,"hat_L.ogg",70
Sample,39067,0,"synth4_6.ogg",70
Sample,39152,0,"synth4_5.ogg",70
Sample,39152,0,"hat_o.ogg",70
Sample,39152,0,"breaks2_1.ogg",70
Sample,39237,0,"hat_R.ogg",70
Sample,39237,0,"synth4_4.ogg",70
Sample,39322,0,"hat_L.ogg",70
Sample,39322,0,"synth4_1.ogg",70
Sample,39322,0,"kick4_1.ogg",70
Sample,39322,0,"breaks2_1.ogg",70
Sample,39406,0,"hat_L.ogg",70
Sample,39406,0,"synth4_2.ogg",70
Sample,39491,0,"breaks2_1.ogg",70
Sample,39491,0,"synth4_3.ogg",70
Sample,39576,0,"hat_R.ogg",70
Sample,39576,0,"synth4_4.ogg",70
Sample,39661,0,"hat_L.ogg",70
Sample,39661,0,"snare4_1.ogg",70
Sample,39661,0,"breaks2_2.ogg",70
Sample,39661,0,"kick4_1.ogg",70
Sample,39661,0,"synth4_5.ogg",70
Sample,39745,0,"synth4_6.ogg",70
Sample,39745,0,"hat_L.ogg",70
Sample,39830,0,"synth4_7.ogg",70
Sample,39830,0,"breaks2_3.ogg",70
Sample,39915,0,"breaks2_4.ogg",70
Sample,39915,0,"hat_R.ogg",70
Sample,39915,0,"synth4_8.ogg",70
Sample,40000,0,"hat_L.ogg",70
Sample,40000,0,"kick4_1.ogg",70
Sample,40000,0,"breaks2_5.ogg",70
Sample,40000,0,"synth4_8.ogg",70
Sample,40084,0,"hat_L.ogg",70
Sample,40084,0,"synth4_7.ogg",70
Sample,40084,0,"breaks2_6.ogg",70
Sample,40169,0,"synth4_6.ogg",70
Sample,40169,0,"breaks2_1.ogg",70
Sample,40254,0,"synth4_5.ogg",70
Sample,40254,0,"hat_R.ogg",70
Sample,40338,0,"hat_L.ogg",70
Sample,40338,0,"snare4_1.ogg",70
Sample,40338,0,"synth4_4.ogg",70
Sample,40338,0,"kick4_1.ogg",70
Sample,40338,0,"breaks2_2.ogg",70
Sample,40423,0,"hat_L.ogg",70
Sample,40423,0,"synth4_3.ogg",70
Sample,40508,0,"synth4_2.ogg",70
Sample,40508,0,"breaks2_1.ogg",70
Sample,40593,0,"synth4_1.ogg",70
Sample,40593,0,"hat_R.ogg",70
Sample,40677,0,"breaks2_1.ogg",70
Sample,40677,0,"synth4_11.ogg",70
Sample,40677,0,"kick4_1.ogg",70
Sample,40677,0,"hat_L.ogg",70
Sample,40762,0,"hat_L.ogg",70
Sample,40762,0,"synth4_12.ogg",70
Sample,40847,0,"synth4_13.ogg",70
Sample,40847,0,"hat_o.ogg",70
Sample,40847,0,"breaks2_1.ogg",70
Sample,40932,0,"hat_R.ogg",70
Sample,40932,0,"synth4_1.ogg",70
Sample,41016,0,"synth4_2.ogg",70
Sample,41016,0,"kick4_1.ogg",70
Sample,41016,0,"breaks2_2.ogg",70
Sample,41016,0,"hat_L.ogg",70
Sample,41016,0,"snare4_1.ogg",70
Sample,41101,0,"synth4_4.ogg",70
Sample,41101,0,"hat_L.ogg",70
Sample,41186,0,"hat_o.ogg",70
Sample,41186,0,"breaks2_3.ogg",70
Sample,41186,0,"synth4_5.ogg",70
Sample,41271,0,"breaks2_4.ogg",70
Sample,41271,0,"hat_R.ogg",70
Sample,41271,0,"synth4_6.ogg",70
Sample,41355,0,"hat_L.ogg",70
Sample,41355,0,"kick4_1.ogg",70
Sample,41355,0,"breaks2_5.ogg",70
Sample,41355,0,"synth4_8.ogg",70
Sample,41440,0,"breaks2_6.ogg",70
Sample,41440,0,"synth4_10.ogg",70
Sample,41440,0,"hat_L.ogg",70
Sample,41525,0,"breaks2_1.ogg",70
Sample,41525,0,"hat_o.ogg",70
Sample,41525,0,"synth4_9.ogg",70
Sample,41610,0,"synth4_8.ogg",70
Sample,41610,0,"hat_R.ogg",70
Sample,41610,0,"kick16_1.ogg",70
Sample,41694,0,"hat_L.ogg",70
