[General]
AudioFilename: virtual

[Metadata]
Title:Re：End of a Dream
Artist:uma vs. モリモリあつし
Creator:inava
Tags:bms of fighters
Version:75

[Events]
//Background and Video events
0,0,"bg.png",0,0
Sample,26492,0,"pia_086.ogg",70
Sample,26633,0,"pia_102.ogg",70
Sample,27199,0,"clockl.ogg",70
Sample,27199,0,"tamblp_000.ogg",70
Sample,27199,0,"imp-02.ogg",70
Sample,28048,0,"tamblp_001.ogg",70
Sample,28331,0,"clockr.ogg",70
Sample,29446,0,"tamblp_002.ogg",70
Sample,29463,0,"clockl.ogg",70
Sample,29746,0,"tamblp_003.ogg",70
Sample,29888,0,"tamblp_004.ogg",70
Sample,30313,0,"tamblp_005.ogg",70
Sample,30596,0,"clockr.ogg",70
Sample,31728,0,"tamblp_000.ogg",70
Sample,31728,0,"clockl.ogg",70
Sample,32577,0,"tamblp_001.ogg",70
Sample,32860,0,"clockr.ogg",70
Sample,33567,0,"pia_175.ogg",70
Sample,33567,0,"pia_129.ogg",70
Sample,33709,0,"pia_197.ogg",70
Sample,33709,0,"pia_117.ogg",70
Sample,33850,0,"pia_206.ogg",70
Sample,33850,0,"pia_109.ogg",70
Sample,33974,0,"tamblp_002.ogg",70
Sample,33992,0,"pia_098.ogg",70
Sample,33992,0,"pia_212.ogg",70
Sample,33992,0,"fill_000.ogg",70
Sample,33992,0,"clockl.ogg",70
Sample,33992,0,"pia_048.ogg",70
Sample,33992,0,"pia_071.ogg",70
Sample,33992,0,"pia_033.ogg",70
Sample,34133,0,"fill_001.ogg",70
Sample,34204,0,"fill_002.ogg",70
Sample,34275,0,"tamblp_003.ogg",70
Sample,34275,0,"fill_003.ogg",70
Sample,34346,0,"fill_004.ogg",70
Sample,34416,0,"tamblp_004.ogg",70
Sample,34416,0,"fill_005.ogg",70
Sample,34487,0,"fill_006.ogg",70
Sample,34558,0,"pia_055.ogg",70
Sample,34558,0,"pia_121.ogg",70
Sample,34558,0,"pia_098.ogg",70
Sample,34558,0,"pia_079.ogg",70
Sample,34558,0,"fill_007.ogg",70
Sample,34629,0,"fill_008.ogg",70
Sample,34699,0,"fill_009.ogg",70
Sample,34770,0,"fill_010.ogg",70
Sample,34841,0,"fill_011.ogg",70
Sample,34841,0,"tamblp_005mt2.ogg",70
Sample,34982,0,"fill_012.ogg",70
Sample,35053,0,"fill_013.ogg",70
Sample,35124,0,"pia_115.ogg",70
Sample,35124,0,"pia_093.ogg",70
Sample,35124,0,"pia_064.ogg",70
Sample,35124,0,"kick_purple_16tl.ogg",70
Sample,35147,0,"kick_purple_16tl.ogg",70
Sample,35171,0,"kick_purple_16tl.ogg",70
Sample,35195,0,"kick_purple_16tl.ogg",70
Sample,35218,0,"kick_purple_16tl.ogg",70
Sample,35242,0,"kick_purple_16tl.ogg",70
Sample,35265,0,"kick_purple_16l.ogg",70
Sample,35336,0,"kick_purple_16l.ogg",70
Sample,35407,0,"pia_094.ogg",70
Sample,35407,0,"pia_117.ogg",100
Sample,35690,0,"pia_094.ogg",70
Sample,35690,0,"cy8.ogg",100
Sample,35690,0,"kick_purple_4.ogg",100
Sample,35690,0,"pia_117.ogg",100
Sample,35973,0,"pia_094.ogg",70
Sample,35973,0,"pia_045.ogg",70
Sample,35973,0,"kick_purple_4.ogg",100
Sample,35973,0,"pia_117.ogg",100
Sample,36256,0,"cy_tape.ogg",70
Sample,36539,0,"cymbals14.ogg",70
Sample,36539,0,"rd4.ogg",70
Sample,36539,0,"lp_002.ogg",70
Sample,36539,0,"kick_purple_4.ogg",100
Sample,36539,0,"hit-01.ogg",70
Sample,36680,0,"lp_003.ogg",100
Sample,36822,0,"rd4.ogg",70
Sample,36822,0,"sqlead_003.ogg",100
Sample,36963,0,"hh.ogg",70
Sample,37105,0,"rd4.ogg",70
Sample,37105,0,"pia_175.ogg",100
Sample,37105,0,"lp_006.ogg",70
Sample,37246,0,"hh.ogg",100
Sample,37246,0,"lp_007.ogg",100
Sample,37388,0,"lp_008.ogg",70
Sample,37388,0,"pia_004.ogg",100
Sample,37388,0,"sqlead_007.ogg",70
Sample,37529,0,"atssynth_027.ogg",100
Sample,37529,0,"pia_069.ogg",100
Sample,37529,0,"hh.ogg",70
Sample,37671,0,"pia_097.ogg",100
Sample,37671,0,"kick_purple_4.ogg",100
Sample,37671,0,"sqlead_007.ogg",100
Sample,37671,0,"lp_010.ogg",70
Sample,37813,0,"sqlead_010.ogg",100
Sample,37813,0,"lp_011.ogg",100
Sample,37813,0,"atssynth_030.ogg",100
Sample,37813,0,"pia_121.ogg",100
Sample,38096,0,"pia_141.ogg",100
Sample,38237,0,"lp_014.ogg",70
Sample,38237,0,"rd4.ogg",70
Sample,38237,0,"cp.ogg",70
Sample,38237,0,"kick_purple_4.ogg",100
Sample,38237,0,"pia_150.ogg",100
Sample,38379,0,"pia_127.ogg",100
Sample,38379,0,"hh.ogg",70
Sample,38449,0,"sqlead_013.ogg",70
Sample,38520,0,"pia_011.ogg",100
Sample,38520,0,"kick_purple_4.ogg",100
Sample,38662,0,"hh.ogg",70
Sample,38662,0,"atssynth_039.ogg",100
Sample,38803,0,"cp.ogg",70
Sample,38803,0,"rd4.ogg",70
Sample,38874,0,"atssynth_039.ogg",100
Sample,38945,0,"hh.ogg",70
Sample,38945,0,"lp_003.ogg",100
Sample,39086,0,"atssynth_039.ogg",100
Sample,39086,0,"lp_004.ogg",70
Sample,39228,0,"sqlead_012.ogg",100
Sample,39369,0,"rd4.ogg",70
Sample,39369,0,"lp_006.ogg",70
Sample,39369,0,"cp.ogg",70
Sample,39369,0,"atssynth_022.ogg",100
Sample,39440,0,"sqlead_023.ogg",70
Sample,39440,0,"atssynth_039.ogg",100
Sample,39511,0,"pia_089.ogg",100
Sample,39511,0,"hh.ogg",70
Sample,39581,0,"sqlead_022.ogg",70
Sample,39652,0,"pia_139.ogg",70
Sample,39652,0,"lp_008.ogg",70
Sample,39652,0,"pia_002.ogg",100
Sample,39652,0,"kick_purple_4.ogg",100
Sample,39652,0,"rd4.ogg",70
Sample,39652,0,"cy2.ogg",100
Sample,39652,0,"pia_114.ogg",70
Sample,39794,0,"lp_009.ogg",70
Sample,39794,0,"hh.ogg",70
Sample,39935,0,"kick_purple_4.ogg",100
Sample,39935,0,"rd4.ogg",100
Sample,39935,0,"lp_010.ogg",70
Sample,40077,0,"sqlead_027.ogg",70
Sample,40077,0,"lp_011.ogg",70
Sample,40077,0,"pia_063.ogg",100
Sample,40077,0,"pia_002.ogg",100
Sample,40077,0,"pia_124.ogg",100
Sample,40077,0,"hh.ogg",70
Sample,40218,0,"lp_012.ogg",100
Sample,40360,0,"lp_013.ogg",70
Sample,40360,0,"hh.ogg",70
Sample,40501,0,"kick_purple_8.ogg",100
Sample,40501,0,"lp_014.ogg",70
Sample,40501,0,"pia_002.ogg",100
Sample,40501,0,"cp.ogg",70
Sample,40501,0,"rd4.ogg",70
Sample,40501,0,"sqlead_028.ogg",70
Sample,40501,0,"atssynth_add_005.ogg",70
Sample,40784,0,"sqlead_029.ogg",70
Sample,40784,0,"atssynth_add_006.ogg",70
Sample,40784,0,"atssynth_053.ogg",100
Sample,41209,0,"pia_074.ogg",100
Sample,41209,0,"atssynth_add_005.ogg",70
Sample,41209,0,"sqlead_030.ogg",70
Sample,41704,0,"kick_purple_16l.ogg",70
Sample,41846,0,"kick_purple_16l.ogg",70
Sample,41916,0,"pia_140.ogg",70
Sample,41916,0,"sqlead_032.ogg",70
Sample,41916,0,"pia_115.ogg",100
Sample,42341,0,"pia_088.ogg",70
Sample,42341,0,"sqlead_010.ogg",70
Sample,42765,0,"pia_175.ogg",70
Sample,42765,0,"atssynth_add_011.ogg",70
Sample,42907,0,"atssynth_add_012.ogg",70
Sample,42907,0,"pia_217.ogg",70
Sample,42978,0,"atssynth_067.ogg",70
Sample,43048,0,"pia_147.ogg",70
Sample,43048,0,"pia_097.ogg",70
Sample,43048,0,"sqlead_035.ogg",70
Sample,43048,0,"pia_191.ogg",70
Sample,43048,0,"pia_119.ogg",70
Sample,43331,0,"sqlead_036.ogg",70
Sample,43402,0,"sqlead_036.ogg",70
Sample,43402,0,"kick_purple_16.ogg",100
Sample,43473,0,"sqlead_036.ogg",70
Sample,43544,0,"kick_purple_16.ogg",100
Sample,43544,0,"sqlead_036.ogg",70
Sample,43614,0,"sqlead_036.ogg",70
Sample,43756,0,"sqlead_036.ogg",70
Sample,44039,0,"pia_195.ogg",70
Sample,44039,0,"sqlead_035.ogg",70
Sample,44322,0,"atssynth_080.ogg",100
Sample,44322,0,"pia_150.ogg",70
Sample,44322,0,"sqlead_046.ogg",70
Sample,44322,0,"pia_197.ogg",70
Sample,44463,0,"sqlead_044.ogg",70
Sample,44463,0,"pia_175.ogg",70
Sample,44463,0,"pia_141.ogg",70
Sample,44463,0,"atssynth_081.ogg",100
Sample,44605,0,"pia_145.ogg",70
Sample,44605,0,"pia_117.ogg",70
Sample,44605,0,"sqlead_045.ogg",70
Sample,44605,0,"pia_183.ogg",70
Sample,44746,0,"pia_127.ogg",100
Sample,44746,0,"pia_197.ogg",70
Sample,44746,0,"pia_150.ogg",70
Sample,44746,0,"sqlead_046.ogg",70
Sample,45029,0,"sqlead_047.ogg",70
Sample,45029,0,"kick_purple_r.ogg",70
Sample,45029,0,"atssynth_084.ogg",70
Sample,45047,0,"pia_337.ogg",100
Sample,45053,0,"pia_334.ogg",100
Sample,45065,0,"pia_331.ogg",100
Sample,45077,0,"pia_326.ogg",100
Sample,45083,0,"pia_321.ogg",100
Sample,45100,0,"pia_316.ogg",100
Sample,45118,0,"pia_306.ogg",100
Sample,45124,0,"pia_295.ogg",100
Sample,45136,0,"pia_287.ogg",100
Sample,45147,0,"pia_278.ogg",100
Sample,45153,0,"pia_264.ogg",100
Sample,45171,0,"pia_238.ogg",100
Sample,45171,0,"pia_225.ogg",100
Sample,45189,0,"pia_203.ogg",100
Sample,45206,0,"pia_170.ogg",100
Sample,45206,0,"pia_181.ogg",100
Sample,45224,0,"pia_153.ogg",100
Sample,45242,0,"pia_143.ogg",100
Sample,45313,0,"cymbals14.ogg",70
Sample,45313,0,"tamblp_000.ogg",70
Sample,45454,0,"pia_020.ogg",70
Sample,45596,0,"pia_068.ogg",70
Sample,45737,0,"kick_blue_4.ogg",100
Sample,46162,0,"tamblp_001.ogg",70
Sample,47011,0,"pia_013.ogg",70
Sample,47152,0,"pia_049.ogg",70
Sample,47294,0,"pia_114.ogg",70
Sample,47294,0,"kick_blue_4r.ogg",70
Sample,47559,0,"tamblp_002.ogg",70
Sample,47718,0,"pia_059.ogg",70
Sample,47860,0,"tamblp_003.ogg",70
Sample,47860,0,"pia_127.ogg",70
Sample,48001,0,"tamblp_004.ogg",70
Sample,48001,0,"cy8.ogg",100
Sample,48001,0,"kick_blue_4.ogg",100
Sample,48284,0,"pia_086.ogg",70
Sample,48426,0,"tamblp_005mt.ogg",70
Sample,48709,0,"kick_blue_4.ogg",70
Sample,48709,0,"kick_blue_4.ogg",100
Sample,49133,0,"kick_blue_4.ogg",100
Sample,49133,0,"kick_blue_4.ogg",70
Sample,49274,0,"kick_blue_r.ogg",70
Sample,49841,0,"tamblp_000.ogg",70
Sample,49982,0,"pia_020.ogg",70
Sample,50124,0,"pia_068.ogg",70
Sample,50265,0,"kick_blue_4.ogg",100
Sample,50690,0,"tamblp_001.ogg",70
Sample,51822,0,"pia_114.ogg",70
Sample,52087,0,"tamblp_002.ogg",70
Sample,52105,0,"pia_022.ogg",70
Sample,52388,0,"tamblp_003.ogg",70
Sample,52388,0,"pia_292.ogg",70
Sample,52529,0,"tamblp_004.ogg",70
Sample,52529,0,"pia_111.ogg",70
Sample,52954,0,"tamblp_005mt.ogg",70
Sample,53237,0,"kick_blue_4.ogg",70
Sample,53661,0,"kick_blue_4.ogg",100
Sample,53661,0,"kick_blue_4.ogg",70
Sample,53802,0,"kick_blue_r.ogg",70
Sample,53802,0,"piabell_049.ogg",70
Sample,54085,0,"piabell_056.ogg",70
Sample,54368,0,"pia_000.ogg",70
Sample,54368,0,"piabell_044.ogg",70
Sample,54368,0,"kick_blue_4.ogg",70
Sample,54368,0,"cymbals14.ogg",70
Sample,54368,0,"piabell_053.ogg",70
Sample,54368,0,"tamblp_000.ogg",70
Sample,54509,0,"pia_020.ogg",70
Sample,54651,0,"pia_068.ogg",70
Sample,54651,0,"piabell_063.ogg",70
Sample,54792,0,"pia_171.ogg",70
Sample,54792,0,"piabell_016.ogg",70
Sample,54792,0,"kick_blue_4.ogg",70
Sample,54792,0,"piabell_034.ogg",70
Sample,55217,0,"tamblp_001.ogg",70
Sample,55570,0,"amen_020.ogg",70
Sample,56066,0,"pia_013.ogg",70
Sample,56207,0,"pia_049.ogg",70
Sample,56349,0,"pia_114.ogg",70
Sample,56490,0,"pia_177.ogg",70
Sample,56632,0,"pia_022.ogg",70
Sample,56632,0,"kick_blue_4.ogg",100
Sample,56632,0,"tamblp_002.ogg",70
Sample,56773,0,"pia_059.ogg",70
Sample,56915,0,"tamblp_003.ogg",70
Sample,56915,0,"pia_127.ogg",70
Sample,57056,0,"tamblp_004.ogg",70
Sample,57056,0,"pia_115.ogg",70
Sample,57056,0,"kick_blue_4.ogg",100
Sample,57339,0,"pia_086.ogg",70
Sample,57481,0,"tamblp_005.ogg",70
Sample,57905,0,"pia_034.ogg",70
Sample,58047,0,"pia_088.ogg",70
Sample,58188,0,"pia_150.ogg",70
Sample,58330,0,"pia_140.ogg",70
Sample,58330,0,"kick_blue_4.ogg",70
Sample,58330,0,"piabell_001.ogg",70
Sample,58330,0,"cy2.ogg",100
Sample,58330,0,"pia_115.ogg",70
Sample,58613,0,"pia_101.ogg",70
Sample,58613,0,"piabell_010.ogg",70
Sample,58613,0,"pia_125.ogg",70
Sample,58896,0,"pia_073.ogg",100
Sample,58896,0,"fximp.ogg",70
Sample,58896,0,"rd4d.ogg",70
Sample,58896,0,"pia_051.ogg",70
Sample,59320,0,"rd8.ogg",70
Sample,59320,0,"pia_128.ogg",100
Sample,59320,0,"kick_blue_16l.ogg",100
Sample,59320,0,"piabell_006.ogg",100
Sample,59320,0,"pia_076.ogg",100
Sample,59391,0,"kick_blue_16l.ogg",70
Sample,59462,0,"rd4d.ogg",70
Sample,59462,0,"pia_086.ogg",100
Sample,59886,0,"piabell_014.ogg",100
Sample,59886,0,"kick_blue_16l.ogg",100
Sample,59886,0,"pia_065.ogg",100
Sample,59886,0,"rd8.ogg",70
Sample,59957,0,"kick_blue_16l.ogg",70
Sample,60028,0,"pia_072.ogg",100
Sample,60028,0,"rd4d.ogg",70
Sample,60028,0,"pia_148.ogg",70
Sample,60452,0,"pia_150.ogg",70
Sample,60452,0,"rd8.ogg",70
Sample,60452,0,"piabell_021.ogg",100
Sample,60452,0,"kick_blue_16l.ogg",100
Sample,60452,0,"pia_075.ogg",100
Sample,60523,0,"kick_blue_16l.ogg",70
Sample,60594,0,"pia_148.ogg",70
Sample,60594,0,"pia_085.ogg",100
Sample,60594,0,"rd4d.ogg",70
