[General]
AudioFilename: virtual

[Metadata]
Altale
削除
siokaze
BMS, Deemo, G2R2014 Sakuzyo
31
0

[Events]
//Background and Video events
0,0,"BG.png",0,0
Sample,28333,0,"record1 - Marker #12.ogg",85
Sample,28333,0,"acor1 - Marker #12.ogg",85
Sample,28333,0,"strin_x1 - Marker #12.ogg",85
Sample,28666,0,"strin_x1 - Marker #13.ogg",85
Sample,28666,0,"kick1 - Marker #4.ogg",85
Sample,28666,0,"acor1 - Marker #13.ogg",85
Sample,29000,0,"acor1 - Marker #14.ogg",85
Sample,29000,0,"strin_x1 - Marker #14.ogg",85
Sample,29333,0,"strin_x1 - Marker #15.ogg",85
Sample,29333,0,"acor1 - Marker #15.ogg",85
Sample,29666,0,"strin_x1 - Marker #16.ogg",85
Sample,29666,0,"kick1 - Marker #5.ogg",85
Sample,29666,0,"record1 - Marker #18.ogg",85
Sample,29666,0,"acor1 - Marker #16.ogg",85
Sample,30000,0,"record1 - Marker #19.ogg",85
Sample,30000,0,"acor1 - Marker #17.ogg",85
Sample,30000,0,"strin_x1 - Marker #17.ogg",85
Sample,30333,0,"acor1 - Marker #18.ogg",85
Sample,30333,0,"strin_x1 - Marker #18.ogg",85
Sample,30333,0,"record1 - Marker #20.ogg",85
Sample,30666,0,"acor1 - Marker #19.ogg",85
Sample,30666,0,"strin_x1 - Marker #19.ogg",85
Sample,30666,0,"kick1 - Marker #4.ogg",85
Sample,31000,0,"acor1 - Marker #20.ogg",85
Sample,31000,0,"strin_x1 - Marker #20.ogg",85
Sample,31333,0,"strin_x1 - Marker #21.ogg",85
Sample,31333,0,"acor1 - Marker #21.ogg",85
Sample,31666,0,"record1 - Marker #24.ogg",85
Sample,31666,0,"acor1 - Marker #22.ogg",85
Sample,31666,0,"kick1 - Marker #5.ogg",85
Sample,31666,0,"strin_x1 - Marker #22.ogg",85
Sample,32000,0,"acor1 - Marker #23.ogg",85
Sample,32000,0,"strin_x1 - Marker #23.ogg",85
Sample,32000,0,"record1 - Marker #25.ogg",85
Sample,32333,0,"record1 - Marker #26.ogg",85
Sample,32333,0,"acor1 - Marker #24.ogg",85
Sample,32333,0,"strin_x1 - Marker #24.ogg",85
Sample,32666,0,"kick1 - Marker #4.ogg",85
Sample,32666,0,"strin_x1 - Marker #25.ogg",85
Sample,32666,0,"acor1 - Marker #25.ogg",85
Sample,33000,0,"strin_x1 - Marker #26.ogg",85
Sample,33000,0,"acor1 - Marker #26.ogg",85
Sample,33333,0,"acor1 - Marker #27.ogg",85
Sample,33333,0,"strin_x1 - Marker #27.ogg",85
Sample,33666,0,"kick1 - Marker #5.ogg",85
Sample,33666,0,"acor1 - Marker #28.ogg",85
Sample,33666,0,"strin_x1 - Marker #28.ogg",85
Sample,34000,0,"strin_x1 - Marker #29.ogg",85
Sample,34000,0,"acor1 - Marker #29.ogg",85
Sample,34333,0,"acor1 - Marker #30.ogg",85
Sample,34333,0,"strin_x1 - Marker #30.ogg",85
Sample,34666,0,"kick1 - Marker #4.ogg",85
Sample,34666,0,"strin_x1 - Marker #31.ogg",85
Sample,34666,0,"acor1 - Marker #31.ogg",85
Sample,35000,0,"strin_x1 - Marker #32.ogg",85
Sample,35000,0,"acor1 - Marker #32.ogg",85
Sample,35333,0,"acor1 - Marker #33.ogg",85
Sample,35333,0,"strin_x1 - Marker #33.ogg",85
Sample,35666,0,"kick1 - Marker #5.ogg",85
Sample,35666,0,"acor1 - Marker #34.ogg",85
Sample,35666,0,"strin_x1 - Marker #34.ogg",85
Sample,36000,0,"strin_x1 - Marker #35.ogg",85
Sample,36000,0,"acor1 - Marker #35.ogg",85
Sample,36333,0,"acor1 - Marker #36.ogg",85
Sample,36333,0,"strin_x1 - Marker #36.ogg",85
Sample,36666,0,"kick1 - Marker #4.ogg",85
Sample,36666,0,"strin_x1 - Marker #37.ogg",85
Sample,36666,0,"acor1 - Marker #37.ogg",85
Sample,37000,0,"strin_x1 - Marker #38.ogg",85
Sample,37000,0,"acor1 - Marker #38.ogg",85
Sample,37333,0,"acor1 - Marker #39.ogg",85
Sample,37333,0,"strin_x1 - Marker #39.ogg",85
Sample,37666,0,"acor1 - Marker #40.ogg",85
Sample,37666,0,"kick1 - Marker #5.ogg",85
Sample,37666,0,"strin_x1 - Marker #40.ogg",85
Sample,38000,0,"strin_x1 - Marker #41.ogg",85
Sample,38000,0,"acor1 - Marker #41.ogg",85
Sample,38333,0,"acor1 - Marker #42.ogg",85
Sample,38333,0,"strin_x1 - Marker #42.ogg",85
Sample,38666,0,"kick1 - Marker #4.ogg",85
Sample,38666,0,"strin_x1 - Marker #43.ogg",85
Sample,38666,0,"harp_cup32 - Marker #1.ogg",85
Sample,38722,0,"harp_cup32 - Marker #2.ogg",85
Sample,38777,0,"harp_cup32 - Marker #3.ogg",85
Sample,38833,0,"harp_cup32 - Marker #4.ogg",85
Sample,38888,0,"harp_cup32 - Marker #5.ogg",85
Sample,38944,0,"harp_cup32 - Marker #6.ogg",85
Sample,39000,0,"harp_cup32 - Marker #7.ogg",85
Sample,39000,0,"strin_x1 - Marker #44.ogg",85
Sample,39055,0,"harp_cup32 - Marker #8.ogg",85
Sample,39111,0,"harp_cup32 - Marker #9.ogg",85
Sample,39166,0,"harp_cup32 - Marker #10.ogg",85
Sample,39222,0,"harp_cup32 - Marker #11.ogg",85
Sample,39277,0,"harp_cup32 - Marker #12.ogg",85
Sample,39333,0,"harp_cup32 - Marker #7.ogg",85
Sample,39333,0,"strin_x1 - Marker #45.ogg",85
Sample,39388,0,"harp_cup32 - Marker #8.ogg",85
Sample,39444,0,"harp_cup32 - Marker #9.ogg",85
Sample,39500,0,"harp_cup32 - Marker #10.ogg",85
Sample,39555,0,"harp_cup32 - Marker #11.ogg",85
Sample,39611,0,"harp_cup32 - Marker #12.ogg",85
Sample,39666,0,"strin_x1 - Marker #46.ogg",85
Sample,39666,0,"harp_cup32 - Marker #13.ogg",85
Sample,39666,0,"kick1 - Marker #5.ogg",85
Sample,39722,0,"harp_cup32 - Marker #14.ogg",85
Sample,39777,0,"harp_cup32 - Marker #15.ogg",85
Sample,39833,0,"harp_cup32 - Marker #16.ogg",85
Sample,39888,0,"harp_cup32 - Marker #17.ogg",85
Sample,39944,0,"harp_cup32 - Marker #18.ogg",85
Sample,40000,0,"strin_x1 - Marker #47.ogg",85
Sample,40000,0,"harp_cup32 - Marker #13.ogg",85
Sample,40055,0,"harp_cup32 - Marker #14.ogg",85
Sample,40111,0,"harp_cup32 - Marker #15.ogg",85
Sample,40166,0,"harp_cup32 - Marker #16.ogg",85
Sample,40222,0,"harp_cup32 - Marker #17.ogg",85
Sample,40277,0,"harp_cup32 - Marker #18.ogg",85
Sample,40333,0,"strin_x1 - Marker #48.ogg",85
Sample,40333,0,"harp_cup32 - Marker #19.ogg",85
Sample,40388,0,"harp_cup32 - Marker #20.ogg",85
Sample,40444,0,"harp_cup32 - Marker #21.ogg",85
Sample,40500,0,"harp_cup32 - Marker #22.ogg",85
Sample,40555,0,"harp_cup32 - Marker #23.ogg",85
Sample,40611,0,"harp_cup32 - Marker #23.ogg",85
Sample,40666,0,"glock1_2 - Marker #1.ogg",85
Sample,40666,0,"kick_2.ogg",85
Sample,40833,0,"glock1_2 - Marker #2.ogg",85
Sample,41000,0,"glock1_2 - Marker #3.ogg",85
Sample,41166,0,"glock1_2 - Marker #4.ogg",85
Sample,41333,0,"glock1_2 - Marker #5.ogg",85
Sample,41500,0,"glock1_2 - Marker #6.ogg",85
Sample,41666,0,"kick1 - Marker #5.ogg",85
Sample,41666,0,"glock1_2 - Marker #7.ogg",85
Sample,41833,0,"glock1_2 - Marker #8.ogg",85
Sample,42000,0,"glock1_2 - Marker #9.ogg",85
Sample,42166,0,"glock1_2 - Marker #10.ogg",85
Sample,42333,0,"glock1_2 - Marker #11.ogg",85
Sample,42500,0,"glock1_2 - Marker #12.ogg",85
Sample,42666,0,"glock1_2 - Marker #13.ogg",85
Sample,42666,0,"kick1 - Marker #4.ogg",85
Sample,42833,0,"glock1_2 - Marker #14.ogg",85
Sample,43000,0,"glock1_2 - Marker #15.ogg",85
Sample,43166,0,"glock1_2 - Marker #16.ogg",85
Sample,43333,0,"glock1_2 - Marker #17.ogg",85
Sample,43500,0,"glock1_2 - Marker #18.ogg",85
Sample,43666,0,"kick1 - Marker #5.ogg",85
Sample,43666,0,"glock1_2 - Marker #7.ogg",85
Sample,43833,0,"glock1_2 - Marker #8.ogg",85
Sample,44000,0,"glock1_2 - Marker #9.ogg",85
Sample,44166,0,"glock1_2 - Marker #10.ogg",85
Sample,44333,0,"glock1_2 - Marker #11.ogg",85
Sample,44500,0,"glock1_2 - Marker #12.ogg",85
Sample,44666,0,"glock1_2 - Marker #13.ogg",85
Sample,44666,0,"kick1 - Marker #4.ogg",85
Sample,44833,0,"glock1_2 - Marker #14.ogg",85
Sample,45000,0,"glock1_2 - Marker #15.ogg",85
Sample,45166,0,"glock1_2 - Marker #16.ogg",85
Sample,45333,0,"glock1_2 - Marker #17.ogg",85
Sample,45500,0,"glock1_2 - Marker #18.ogg",85
Sample,45666,0,"kick1 - Marker #5.ogg",85
Sample,45666,0,"glock1_2 - Marker #7.ogg",85
Sample,45833,0,"glock1_2 - Marker #8.ogg",85
Sample,46000,0,"glock1_2 - Marker #33.ogg",85
Sample,46166,0,"glock1_2 - Marker #34.ogg",85
Sample,46333,0,"glock1_2 - Marker #35.ogg",85
Sample,46500,0,"glock1_2 - Marker #36.ogg",85
Sample,46666,0,"glock1_2 - Marker #37.ogg",85
Sample,46666,0,"kick1 - Marker #4.ogg",85
Sample,46833,0,"glock1_2 - Marker #38.ogg",85
Sample,47000,0,"glock1_2 - Marker #39.ogg",85
Sample,47166,0,"glock1_2 - Marker #40.ogg",85
Sample,47333,0,"glock1_2 - Marker #41.ogg",85
Sample,47500,0,"glock1_2 - Marker #42.ogg",85
Sample,47666,0,"kick1 - Marker #5.ogg",85
Sample,47666,0,"glock1_2 - Marker #43.ogg",85
Sample,47833,0,"glock1_2 - Marker #44.ogg",85
Sample,48000,0,"glock1_2 - Marker #45.ogg",85
Sample,48166,0,"glock1_2 - Marker #46.ogg",85
Sample,48333,0,"glock1_2 - Marker #47.ogg",85
Sample,48500,0,"glock1_2 - Marker #48.ogg",85
Sample,48666,0,"glock1_2 - Marker #49.ogg",85
Sample,48666,0,"kick1 - Marker #4.ogg",85
Sample,48833,0,"glock1_2 - Marker #50.ogg",85
Sample,49000,0,"glock1_2 - Marker #51.ogg",85
Sample,49166,0,"glock1_2 - Marker #52.ogg",85
Sample,49333,0,"glock1_2 - Marker #53.ogg",85
Sample,49500,0,"glock1_2 - Marker #54.ogg",85
Sample,49666,0,"kick1 - Marker #5.ogg",85
Sample,49666,0,"glock1_2 - Marker #55.ogg",85
Sample,49833,0,"glock1_2 - Marker #56.ogg",85
Sample,50000,0,"glock1_2 - Marker #57.ogg",85
Sample,50166,0,"glock1_2 - Marker #58.ogg",85
Sample,50333,0,"glock1_2 - Marker #59.ogg",85
Sample,50500,0,"glock1_2 - Marker #60.ogg",85
Sample,50666,0,"glock1_2 - Marker #61.ogg",85
Sample,50666,0,"kick1 - Marker #4.ogg",85
Sample,50833,0,"glock1_2 - Marker #62.ogg",85
Sample,51000,0,"glock1_2 - Marker #63.ogg",85
Sample,51166,0,"glock1_2 - Marker #64.ogg",85
Sample,51333,0,"glock1_2 - Marker #65.ogg",85
Sample,51500,0,"glock1_2 - Marker #66.ogg",85
Sample,51666,0,"kick1 - Marker #5.ogg",85
Sample,51666,0,"glock1_2 - Marker #67.ogg",85
Sample,51833,0,"glock1_2 - Marker #68.ogg",85
Sample,52000,0,"glock1_2 - Marker #69.ogg",85
Sample,52166,0,"glock1_2 - Marker #70.ogg",85
Sample,52333,0,"glock1_2 - Marker #71.ogg",85
Sample,52500,0,"glock1_2 - Marker #72.ogg",85
Sample,52666,0,"glock1_2 - Marker #73.ogg",85
Sample,52666,0,"kick1 - Marker #4.ogg",85
Sample,52833,0,"glock1_2 - Marker #74.ogg",85
Sample,53000,0,"glock1_2 - Marker #75.ogg",85
Sample,53166,0,"glock1_2 - Marker #76.ogg",85
Sample,53333,0,"glock1_2 - Marker #77.ogg",85
Sample,53500,0,"glock1_2 - Marker #78.ogg",85
Sample,53666,0,"kick1 - Marker #5.ogg",85
Sample,53666,0,"glock1_2 - Marker #79.ogg",85
Sample,53833,0,"glock1_2 - Marker #80.ogg",85
Sample,54000,0,"glock1_2 - Marker #81.ogg",85
Sample,54166,0,"glock1_2 - Marker #82.ogg",85
Sample,54333,0,"glock1_2 - Marker #83.ogg",85
Sample,54500,0,"glock1_2 - Marker #84.ogg",85
Sample,54666,0,"glock1_2 - Marker #85.ogg",85
Sample,54666,0,"kick1 - Marker #4.ogg",85
Sample,54833,0,"glock1_2 - Marker #86.ogg",85
Sample,55000,0,"glock1_2 - Marker #87.ogg",85
Sample,55166,0,"glock1_2 - Marker #88.ogg",85
Sample,55333,0,"glock1_2 - Marker #89.ogg",85
Sample,55500,0,"glock1_2 - Marker #90.ogg",85
Sample,55666,0,"kick1 - Marker #5.ogg",85
Sample,55666,0,"glock1_2 - Marker #91.ogg",85
Sample,55833,0,"glock1_2 - Marker #92.ogg",85
Sample,56000,0,"glock1_2 - Marker #93.ogg",85
Sample,56000,0,"strings__1 - Marker #1.ogg",85
Sample,56166,0,"glock1_2 - Marker #94.ogg",85
Sample,56333,0,"strings__1 - Marker #2.ogg",85
Sample,56333,0,"glock1_2 - Marker #95.ogg",85
Sample,56500,0,"glock1_2 - Marker #96.ogg",85
Sample,56500,0,"INSANE_into_bgm7.ogg",85
Sample,56666,0,"dr_loop1 - Marker #1.ogg",85
Sample,56666,0,"kick3 - Marker #1.ogg",85
Sample,56666,0,"strings__1 - Marker #3.ogg",85
Sample,56833,0,"dr_loop1 - Marker #2.ogg",85
Sample,57000,0,"dr_loop1 - Marker #3.ogg",85
Sample,57000,0,"kick3 - Marker #2.ogg",85
Sample,57166,0,"dr_loop1 - Marker #4.ogg",85
Sample,57333,0,"x_snare1 - Marker #1.ogg",85
Sample,57333,0,"dr_loop1 - Marker #5.ogg",85
Sample,57500,0,"dr_loop1 - Marker #6.ogg",85
Sample,57666,0,"kick3 - Marker #1.ogg",85
Sample,57666,0,"strings__1 - Marker #4.ogg",85
Sample,57666,0,"dr_loop1 - Marker #7.ogg",85
Sample,57833,0,"dr_loop1 - Marker #8.ogg",85
Sample,58000,0,"dr_loop1 - Marker #9.ogg",85
Sample,58000,0,"kick3 - Marker #2.ogg",85
Sample,58166,0,"dr_loop1 - Marker #10.ogg",85
Sample,58333,0,"strings__1 - Marker #5.ogg",85
Sample,58333,0,"dr_loop1 - Marker #11.ogg",85
Sample,58333,0,"x_snare1 - Marker #1.ogg",85
Sample,58500,0,"dr_loop1 - Marker #12.ogg",85
Sample,58666,0,"strings__1 - Marker #6.ogg",85
Sample,58666,0,"kick3 - Marker #1.ogg",85
Sample,58666,0,"dr_loop1 - Marker #1.ogg",85
