[General]
AudioFilename: virtual

[Metadata]
Title:Altale
Artist:削除
Creator:削除
Tags:BMS, Deemo, G2R2014 Sakuzyo
Version:57

[Events]
//Background and Video events
0,0,"BG.png",0,0
352,192,8319,1,0,0:0:0:100:intopiano_1 - Marker #4.ogg
96,192,8666,1,0,0:0:0:100:piano_x1 - Marker #4.ogg
416,192,8666,1,0,0:0:0:100:intopiano_2 - Marker #4.ogg
480,192,9666,1,0,0:0:0:100:intopiano_3 - Marker #4.ogg
288,192,9680,1,0,0:0:0:100:piano_x2 - Marker #4.ogg
160,192,10333,1,0,0:0:0:100:intopiano_4 - Marker #4.ogg
288,192,10569,1,0,0:0:0:100:intopiano_5 - Marker #4.ogg
32,192,10652,1,0,0:0:0:100:piano_x1 - Marker #5.ogg
352,192,10652,1,0,0:0:0:100:intopiano_6 - Marker #4.ogg
288,192,11333,1,0,0:0:0:100:intopiano_1 - Marker #5.ogg
160,192,11555,1,0,0:0:0:100:intopiano_2 - Marker #5.ogg
96,192,11638,1,0,0:0:0:100:piano_x2 - Marker #5.ogg
416,192,11666,1,0,0:0:0:100:intopiano_3 - Marker #5.ogg
288,192,12319,1,0,0:0:0:100:intopiano_4 - Marker #5.ogg
352,192,12541,1,0,0:0:0:100:intopiano_5 - Marker #5.ogg
160,192,12652,1,0,0:0:0:100:piano_x1 - Marker #6.ogg
416,192,12680,1,0,0:0:0:100:intopiano_6 - Marker #5.ogg
352,192,13013,1,0,0:0:0:100:intopiano_1 - Marker #6.ogg
416,192,13347,1,0,0:0:0:100:intopiano_2 - Marker #6.ogg
480,192,13666,1,0,0:0:0:100:intopiano_4 - Marker #6.ogg
288,192,13680,1,0,0:0:0:100:piano_x2 - Marker #6.ogg
416,192,13986,1,0,0:0:0:100:intopiano_5 - Marker #6.ogg
352,192,14236,1,0,0:0:0:100:intopiano_6 - Marker #6.ogg
288,192,14333,1,0,0:0:0:100:intopiano_1 - Marker #7.ogg
352,192,14555,1,0,0:0:0:100:intopiano_2 - Marker #7.ogg
160,192,14680,1,0,0:0:0:100:intopiano_3 - Marker #7.ogg
32,192,14694,1,0,0:0:0:100:piano_x1 - Marker #7.ogg
416,192,15305,1,0,0:0:0:100:intopiano_4 - Marker #7.ogg
352,192,15555,1,0,0:0:0:100:intopiano_5 - Marker #7.ogg
288,192,15652,1,0,0:0:0:100:intopiano_6 - Marker #7.ogg
96,192,15680,1,0,0:0:0:100:piano_x2 - Marker #7.ogg
352,192,15986,1,0,0:0:0:100:intopiano_1 - Marker #8.ogg
416,192,16305,1,0,0:0:0:100:intopiano_2 - Marker #8.ogg
32,192,16666,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,16666,1,0,0:0:0:100:harp_intop - Marker #1.ogg
352,192,16666,1,0,0:0:0:100:pianos1 - Marker #1.ogg
480,192,16666,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
288,192,16722,1,0,0:0:0:100:harp_intop - Marker #2.ogg
416,192,16777,1,0,0:0:0:100:harp_intop - Marker #3.ogg
160,192,16833,1,0,0:0:0:100:harp_intop - Marker #4.ogg
352,192,16888,1,0,0:0:0:100:harp_intop - Marker #5.ogg
96,192,16944,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,16999,1,0,0:0:0:100:gabba1 - Marker #2.ogg
288,192,16999,1,0,0:0:0:100:harp_intop - Marker #1.ogg
416,192,16999,1,0,0:0:0:100:pianos2 - Marker #1.ogg
480,192,16999,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
96,192,17055,1,0,0:0:0:100:harp_intop - Marker #2.ogg
352,192,17111,1,0,0:0:0:100:harp_intop - Marker #3.ogg
160,192,17166,1,0,0:0:0:100:harp_intop - Marker #4.ogg
416,192,17222,1,0,0:0:0:100:harp_intop - Marker #5.ogg
288,192,17277,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,17333,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,17333,1,0,0:0:0:100:harp_intop - Marker #1.ogg
352,192,17333,1,0,0:0:0:100:pianos1 - Marker #2.ogg
480,192,17333,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
96,192,17388,1,0,0:0:0:100:harp_intop - Marker #2.ogg
288,192,17444,1,0,0:0:0:100:harp_intop - Marker #3.ogg
32,192,17500,1,0,0:0:0:100:harp_intop - Marker #4.ogg
352,192,17555,1,0,0:0:0:100:harp_intop - Marker #5.ogg
96,192,17611,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,17666,1,0,0:0:0:100:gabba1 - Marker #2.ogg
288,192,17666,1,0,0:0:0:100:harp_intop - Marker #1.ogg
416,192,17666,1,0,0:0:0:100:pianos2 - Marker #2.ogg
480,192,17666,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
160,192,17722,1,0,0:0:0:100:harp_intop - Marker #2.ogg
352,192,17777,1,0,0:0:0:100:harp_intop - Marker #3.ogg
416,192,17833,1,0,0:0:0:100:harp_intop - Marker #4.ogg
288,192,17888,1,0,0:0:0:100:harp_intop - Marker #5.ogg
96,192,17944,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,18000,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,18000,1,0,0:0:0:100:harp_intop - Marker #1.ogg
352,192,18000,1,0,0:0:0:100:pianos1 - Marker #3.ogg
480,192,18000,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,18055,1,0,0:0:0:100:harp_intop - Marker #2.ogg
288,192,18111,1,0,0:0:0:100:harp_intop - Marker #3.ogg
352,192,18166,1,0,0:0:0:100:harp_intop - Marker #4.ogg
96,192,18222,1,0,0:0:0:100:harp_intop - Marker #5.ogg
288,192,18277,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,18333,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,18333,1,0,0:0:0:100:harp_intop - Marker #1.ogg
416,192,18333,1,0,0:0:0:100:pianos2 - Marker #3.ogg
480,192,18333,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
96,192,18388,1,0,0:0:0:100:harp_intop - Marker #2.ogg
352,192,18444,1,0,0:0:0:100:harp_intop - Marker #3.ogg
160,192,18500,1,0,0:0:0:100:harp_intop - Marker #4.ogg
416,192,18555,1,0,0:0:0:100:harp_intop - Marker #5.ogg
352,192,18611,1,0,0:0:0:100:harp_intop - Marker #6.ogg
32,192,18666,1,0,0:0:0:100:gabba1 - Marker #1.ogg
96,192,18666,1,0,0:0:0:100:harp_intop - Marker #7.ogg
288,192,18666,1,0,0:0:0:100:pianos1 - Marker #4.ogg
480,192,18666,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,18722,1,0,0:0:0:100:harp_intop - Marker #8.ogg
160,192,18777,1,0,0:0:0:100:harp_intop - Marker #9.ogg
352,192,18833,1,0,0:0:0:100:harp_intop - Marker #10.ogg
96,192,18888,1,0,0:0:0:100:harp_intop - Marker #11.ogg
288,192,18944,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,19000,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,19000,1,0,0:0:0:100:harp_intop - Marker #7.ogg
352,192,19000,1,0,0:0:0:100:pianos2 - Marker #4.ogg
480,192,19000,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,19055,1,0,0:0:0:100:harp_intop - Marker #8.ogg
288,192,19111,1,0,0:0:0:100:harp_intop - Marker #9.ogg
352,192,19166,1,0,0:0:0:100:harp_intop - Marker #10.ogg
160,192,19222,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,19277,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,19333,1,0,0:0:0:100:gabba1 - Marker #1.ogg
288,192,19333,1,0,0:0:0:100:pianos1 - Marker #5.ogg
416,192,19333,1,0,0:0:0:100:harp_intop - Marker #7.ogg
480,192,19333,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
352,192,19388,1,0,0:0:0:100:harp_intop - Marker #8.ogg
160,192,19444,1,0,0:0:0:100:harp_intop - Marker #9.ogg
416,192,19500,1,0,0:0:0:100:harp_intop - Marker #10.ogg
96,192,19555,1,0,0:0:0:100:harp_intop - Marker #11.ogg
288,192,19611,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,19666,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,19666,1,0,0:0:0:100:harp_intop - Marker #7.ogg
352,192,19666,1,0,0:0:0:100:pianos2 - Marker #5.ogg
480,192,19666,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,19722,1,0,0:0:0:100:harp_intop - Marker #8.ogg
288,192,19777,1,0,0:0:0:100:harp_intop - Marker #9.ogg
32,192,19833,1,0,0:0:0:100:harp_intop - Marker #10.ogg
352,192,19888,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,19944,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,20000,1,0,0:0:0:100:gabba1 - Marker #1.ogg
288,192,20000,1,0,0:0:0:100:pianos1 - Marker #6.ogg
416,192,20000,1,0,0:0:0:100:harp_intop - Marker #7.ogg
480,192,20000,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
160,192,20055,1,0,0:0:0:100:harp_intop - Marker #8.ogg
96,192,20111,1,0,0:0:0:100:harp_intop - Marker #9.ogg
288,192,20166,1,0,0:0:0:100:harp_intop - Marker #10.ogg
416,192,20222,1,0,0:0:0:100:harp_intop - Marker #11.ogg
160,192,20277,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,20333,1,0,0:0:0:100:gabba1 - Marker #2.ogg
96,192,20333,1,0,0:0:0:100:harp_intop - Marker #7.ogg
352,192,20333,1,0,0:0:0:100:pianos2 - Marker #6.ogg
480,192,20333,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,20388,1,0,0:0:0:100:harp_intop - Marker #8.ogg
352,192,20444,1,0,0:0:0:100:harp_intop - Marker #9.ogg
288,192,20500,1,0,0:0:0:100:harp_intop - Marker #10.ogg
160,192,20555,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,20611,1,0,0:0:0:100:harp_intop - Marker #12.ogg
32,192,20666,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,20666,1,0,0:0:0:100:pianos1 - Marker #7.ogg
352,192,20666,1,0,0:0:0:100:harp_intop - Marker #7.ogg
480,192,20666,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,20722,1,0,0:0:0:100:harp_intop - Marker #8.ogg
288,192,20777,1,0,0:0:0:100:harp_intop - Marker #9.ogg
160,192,20833,1,0,0:0:0:100:harp_intop - Marker #13.ogg
352,192,20888,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,20944,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,21000,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,21000,1,0,0:0:0:100:harp_intop - Marker #7.ogg
288,192,21000,1,0,0:0:0:100:pianos2 - Marker #7.ogg
480,192,21000,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,21055,1,0,0:0:0:100:harp_intop - Marker #8.ogg
352,192,21111,1,0,0:0:0:100:harp_intop - Marker #9.ogg
32,192,21166,1,0,0:0:0:100:harp_intop - Marker #13.ogg
288,192,21222,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,21277,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,21333,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,21333,1,0,0:0:0:100:pianos1 - Marker #8.ogg
352,192,21333,1,0,0:0:0:100:harp_intop - Marker #7.ogg
480,192,21333,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,21388,1,0,0:0:0:100:harp_intop - Marker #8.ogg
288,192,21444,1,0,0:0:0:100:harp_intop - Marker #9.ogg
160,192,21500,1,0,0:0:0:100:harp_intop - Marker #13.ogg
352,192,21555,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,21611,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,21666,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,21666,1,0,0:0:0:100:harp_intop - Marker #7.ogg
288,192,21666,1,0,0:0:0:100:pianos2 - Marker #8.ogg
480,192,21666,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,21722,1,0,0:0:0:100:harp_intop - Marker #8.ogg
96,192,21777,1,0,0:0:0:100:harp_intop - Marker #9.ogg
352,192,21833,1,0,0:0:0:100:harp_intop - Marker #13.ogg
288,192,21888,1,0,0:0:0:100:harp_intop - Marker #11.ogg
96,192,21944,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,22000,1,0,0:0:0:100:gabba1 - Marker #1.ogg
160,192,22000,1,0,0:0:0:100:pianos1 - Marker #9.ogg
352,192,22000,1,0,0:0:0:100:harp_intop - Marker #7.ogg
480,192,22000,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,22055,1,0,0:0:0:100:harp_intop - Marker #8.ogg
288,192,22111,1,0,0:0:0:100:harp_intop - Marker #9.ogg
32,192,22166,1,0,0:0:0:100:harp_intop - Marker #13.ogg
352,192,22222,1,0,0:0:0:100:harp_intop - Marker #11.ogg
160,192,22277,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,22333,1,0,0:0:0:100:gabba1 - Marker #2.ogg
96,192,22333,1,0,0:0:0:100:harp_intop - Marker #7.ogg
288,192,22333,1,0,0:0:0:100:pianos2 - Marker #9.ogg
480,192,22333,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
352,192,22388,1,0,0:0:0:100:harp_intop - Marker #8.ogg
416,192,22444,1,0,0:0:0:100:harp_intop - Marker #9.ogg
288,192,22500,1,0,0:0:0:100:harp_intop - Marker #13.ogg
352,192,22555,1,0,0:0:0:100:harp_intop - Marker #11.ogg
160,192,22611,1,0,0:0:0:100:harp_intop - Marker #14.ogg
32,192,22666,1,0,0:0:0:100:gabba1 - Marker #1.ogg
96,192,22666,1,0,0:0:0:100:pianos1 - Marker #10.ogg
288,192,22666,1,0,0:0:0:100:harp_intop - Marker #15.ogg
480,192,22666,1,0,0:0:0:100:clap_2(2) - Marker #1.ogg
416,192,22722,1,0,0:0:0:100:harp_intop - Marker #16.ogg
160,192,22777,1,0,0:0:0:100:harp_intop - Marker #4.ogg
352,192,22833,1,0,0:0:0:100:harp_intop - Marker #5.ogg
96,192,22888,1,0,0:0:0:100:harp_intop - Marker #6.ogg
288,192,22944,1,0,0:0:0:100:harp_intop - Marker #17.ogg
32,192,23000,1,0,0:0:0:100:gabba1 - Marker #2.ogg
160,192,23000,1,0,0:0:0:100:pianos2 - Marker #10.ogg
352,192,23000,1,0,0:0:0:100:harp_intop - Marker #15.ogg
480,192,23000,1,0,0:0:0:100:clap_2(2) - Marker #2.ogg
416,192,23055,1,0,0:0:0:100:harp_intop - Marker #16.ogg
288,192,23111,1,0,0:0:0:100:harp_intop - Marker #4.ogg
352,192,23166,1,0,0:0:0:100:harp_intop - Marker #5.ogg
