osu file format v12

[General]
AudioFilename: virtual
AudioLeadIn: 0
PreviewTime: 0
Countdown: 0
SampleSet: None
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 1
GridSize: 32

[Metadata]
Title:Identity part II
TitleUnicode:Identity part II
Artist:SHK.o2SE
ArtistUnicode:SHK.o2SE
Creator:SHK.o2SE
Version:3
Source:o2jam
Tags:o2jam o2ma506
BeatmapID:250389
BeatmapSetID:92641

[Difficulty]
HPDrainRate:5
CircleSize:7
OverallDifficulty:5
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"background.jpg",0,0
Sample,10900,0,"normal-hitnormal307.ogg",93
Sample,11000,0,"normal-hitnormal308.ogg",93
Sample,11100,0,"normal-hitnormal309.ogg",93
Sample,9600,0,"normal-hitnormal457.ogg",93
Sample,9800,0,"normal-hitnormal458.ogg",93
Sample,10200,0,"normal-hitnormal459.ogg",93
Sample,10400,0,"normal-hitnormal460.ogg",93
Sample,10600,0,"normal-hitnormal461.ogg",93
Sample,10800,0,"normal-hitnormal462.ogg",93
Sample,11000,0,"normal-hitnormal463.ogg",93
Sample,11200,0,"normal-hitnormal2.ogg",93
Sample,11300,0,"normal-hitnormal2.ogg",93
Sample,11400,0,"normal-hitnormal2.ogg",93
Sample,11500,0,"normal-hitnormal2.ogg",93
Sample,11600,0,"normal-hitnormal2.ogg",93
Sample,11700,0,"normal-hitnormal2.ogg",93
Sample,11800,0,"normal-hitnormal2.ogg",93
Sample,11900,0,"normal-hitnormal2.ogg",93
Sample,12000,0,"normal-hitnormal2.ogg",93
Sample,12100,0,"normal-hitnormal2.ogg",93
Sample,12200,0,"normal-hitnormal2.ogg",93
Sample,12300,0,"normal-hitnormal2.ogg",93
Sample,12400,0,"normal-hitnormal2.ogg",93
Sample,12500,0,"normal-hitnormal2.ogg",93
Sample,12600,0,"normal-hitnormal2.ogg",93
Sample,12700,0,"normal-hitnormal2.ogg",93
Sample,12400,0,"normal-hitnormal4.ogg",93
Sample,11400,0,"normal-hitnormal7.ogg",100
Sample,11800,0,"normal-hitnormal7.ogg",100
Sample,12200,0,"normal-hitnormal7.ogg",100
Sample,12600,0,"normal-hitnormal7.ogg",100
Sample,11600,0,"normal-hitnormal13.ogg",93
Sample,12400,0,"normal-hitnormal13.ogg",93
Sample,11200,0,"normal-hitnormal15.ogg",93
Sample,12200,0,"normal-hitnormal15.ogg",93
Sample,12600,0,"normal-hitnormal15.ogg",93
Sample,11200,0,"normal-hitnormal310.ogg",93
Sample,11300,0,"normal-hitnormal311.ogg",93
Sample,11400,0,"normal-hitnormal312.ogg",93
Sample,11500,0,"normal-hitnormal313.ogg",93
Sample,11600,0,"normal-hitnormal314.ogg",93
Sample,11700,0,"normal-hitnormal315.ogg",93
Sample,11800,0,"normal-hitnormal316.ogg",93
Sample,11900,0,"normal-hitnormal317.ogg",93
Sample,12000,0,"normal-hitnormal318.ogg",93
Sample,12100,0,"normal-hitnormal319.ogg",93
Sample,12200,0,"normal-hitnormal320.ogg",93
Sample,12300,0,"normal-hitnormal321.ogg",93
Sample,12400,0,"normal-hitnormal322.ogg",93
Sample,12500,0,"normal-hitnormal323.ogg",93
Sample,12600,0,"normal-hitnormal324.ogg",93
Sample,12700,0,"normal-hitnormal325.ogg",93
Sample,11200,0,"normal-hitnormal464.ogg",93
Sample,11400,0,"normal-hitnormal465.ogg",93
Sample,11800,0,"normal-hitnormal466.ogg",93
Sample,12000,0,"normal-hitnormal467.ogg",93
Sample,12200,0,"normal-hitnormal468.ogg",93
Sample,12400,0,"normal-hitnormal469.ogg",93
Sample,12600,0,"normal-hitnormal470.ogg",93
Sample,12800,0,"normal-hitnormal2.ogg",93
Sample,12900,0,"normal-hitnormal2.ogg",93
Sample,13000,0,"normal-hitnormal2.ogg",93
Sample,13100,0,"normal-hitnormal2.ogg",93
Sample,13200,0,"normal-hitnormal2.ogg",93
Sample,13300,0,"normal-hitnormal2.ogg",93
Sample,13400,0,"normal-hitnormal2.ogg",93
Sample,13500,0,"normal-hitnormal2.ogg",93
Sample,13600,0,"normal-hitnormal2.ogg",93
Sample,13700,0,"normal-hitnormal2.ogg",93
Sample,13800,0,"normal-hitnormal2.ogg",93
Sample,13900,0,"normal-hitnormal2.ogg",93
Sample,14000,0,"normal-hitnormal2.ogg",93
Sample,14100,0,"normal-hitnormal2.ogg",93
Sample,14200,0,"normal-hitnormal2.ogg",93
Sample,14300,0,"normal-hitnormal2.ogg",93
Sample,14000,0,"normal-hitnormal4.ogg",93
Sample,13000,0,"normal-hitnormal7.ogg",100
Sample,13400,0,"normal-hitnormal7.ogg",100
Sample,13800,0,"normal-hitnormal7.ogg",100
Sample,14200,0,"normal-hitnormal7.ogg",100
Sample,13200,0,"normal-hitnormal13.ogg",93
Sample,14000,0,"normal-hitnormal13.ogg",93
Sample,12800,0,"normal-hitnormal15.ogg",93
Sample,13800,0,"normal-hitnormal15.ogg",93
Sample,14200,0,"normal-hitnormal15.ogg",93
Sample,12800,0,"normal-hitnormal326.ogg",93
Sample,12900,0,"normal-hitnormal327.ogg",93
Sample,13000,0,"normal-hitnormal328.ogg",93
Sample,13100,0,"normal-hitnormal329.ogg",93
Sample,13200,0,"normal-hitnormal330.ogg",93
Sample,13300,0,"normal-hitnormal331.ogg",93
Sample,13400,0,"normal-hitnormal332.ogg",93
Sample,13500,0,"normal-hitnormal333.ogg",93
Sample,13600,0,"normal-hitnormal334.ogg",93
Sample,13700,0,"normal-hitnormal335.ogg",93
Sample,13800,0,"normal-hitnormal336.ogg",93
Sample,13900,0,"normal-hitnormal337.ogg",93
Sample,14000,0,"normal-hitnormal338.ogg",93
Sample,14100,0,"normal-hitnormal339.ogg",93
Sample,14200,0,"normal-hitnormal340.ogg",93
Sample,14300,0,"normal-hitnormal341.ogg",93
Sample,12800,0,"normal-hitnormal471.ogg",93
Sample,13000,0,"normal-hitnormal472.ogg",93
Sample,13400,0,"normal-hitnormal473.ogg",93
Sample,13600,0,"normal-hitnormal474.ogg",93
Sample,13800,0,"normal-hitnormal475.ogg",93
Sample,14200,0,"normal-hitnormal476.ogg",93
Sample,14400,0,"normal-hitnormal2.ogg",93
Sample,14500,0,"normal-hitnormal2.ogg",93
Sample,14600,0,"normal-hitnormal2.ogg",93
Sample,14700,0,"normal-hitnormal2.ogg",93
Sample,14800,0,"normal-hitnormal2.ogg",93
Sample,14900,0,"normal-hitnormal2.ogg",93
Sample,15000,0,"normal-hitnormal2.ogg",93
Sample,15100,0,"normal-hitnormal2.ogg",93
Sample,15200,0,"normal-hitnormal2.ogg",93
Sample,15300,0,"normal-hitnormal2.ogg",93
Sample,15400,0,"normal-hitnormal2.ogg",93
Sample,15500,0,"normal-hitnormal2.ogg",93
Sample,15600,0,"normal-hitnormal2.ogg",93
Sample,15700,0,"normal-hitnormal2.ogg",93
Sample,15800,0,"normal-hitnormal2.ogg",93
Sample,15900,0,"normal-hitnormal2.ogg",93
Sample,15600,0,"normal-hitnormal4.ogg",93
Sample,14600,0,"normal-hitnormal7.ogg",100
Sample,15000,0,"normal-hitnormal7.ogg",100
Sample,15400,0,"normal-hitnormal7.ogg",100
Sample,15800,0,"normal-hitnormal7.ogg",100
Sample,14800,0,"normal-hitnormal13.ogg",93
Sample,15600,0,"normal-hitnormal13.ogg",93
Sample,14400,0,"normal-hitnormal15.ogg",93
Sample,15400,0,"normal-hitnormal15.ogg",93
Sample,15800,0,"normal-hitnormal15.ogg",93
Sample,14400,0,"normal-hitnormal342.ogg",93
Sample,14500,0,"normal-hitnormal343.ogg",93
Sample,14600,0,"normal-hitnormal344.ogg",93
Sample,14700,0,"normal-hitnormal345.ogg",93
Sample,14800,0,"normal-hitnormal346.ogg",93
Sample,14900,0,"normal-hitnormal347.ogg",93
Sample,15000,0,"normal-hitnormal348.ogg",93
Sample,15100,0,"normal-hitnormal349.ogg",93
Sample,15200,0,"normal-hitnormal350.ogg",93
Sample,15300,0,"normal-hitnormal351.ogg",93
Sample,15400,0,"normal-hitnormal352.ogg",93
Sample,15500,0,"normal-hitnormal353.ogg",93
Sample,15600,0,"normal-hitnormal354.ogg",93
Sample,15700,0,"normal-hitnormal355.ogg",93
Sample,15800,0,"normal-hitnormal356.ogg",93
Sample,15900,0,"normal-hitnormal357.ogg",93
Sample,14400,0,"normal-hitnormal477.ogg",93
Sample,14600,0,"normal-hitnormal478.ogg",93
Sample,15000,0,"normal-hitnormal479.ogg",93
Sample,15200,0,"normal-hitnormal480.ogg",93
Sample,15400,0,"normal-hitnormal481.ogg",93
Sample,15600,0,"normal-hitnormal482.ogg",93
Sample,15800,0,"normal-hitnormal483.ogg",93
Sample,16000,0,"normal-hitnormal59.ogg",75
Sample,16100,0,"normal-hitnormal59.ogg",75
Sample,16200,0,"normal-hitnormal59.ogg",75
Sample,16300,0,"normal-hitnormal59.ogg",75
Sample,16400,0,"normal-hitnormal59.ogg",75
Sample,16500,0,"normal-hitnormal59.ogg",75
Sample,16600,0,"normal-hitnormal59.ogg",75
Sample,16700,0,"normal-hitnormal59.ogg",75
Sample,16800,0,"normal-hitnormal59.ogg",81
Sample,16900,0,"normal-hitnormal59.ogg",81
Sample,17000,0,"normal-hitnormal59.ogg",81
Sample,17100,0,"normal-hitnormal59.ogg",81
Sample,17200,0,"normal-hitnormal59.ogg",81
Sample,17300,0,"normal-hitnormal59.ogg",81
Sample,17400,0,"normal-hitnormal59.ogg",81
Sample,17500,0,"normal-hitnormal59.ogg",81
Sample,16050,0,"normal-hitnormal890.ogg",100
Sample,16100,0,"normal-hitnormal891.ogg",100
Sample,16150,0,"normal-hitnormal892.ogg",100
Sample,16200,0,"normal-hitnormal893.ogg",100
Sample,16250,0,"normal-hitnormal894.ogg",100
Sample,16300,0,"normal-hitnormal895.ogg",100
Sample,16350,0,"normal-hitnormal896.ogg",100
Sample,16450,0,"normal-hitnormal898.ogg",100
Sample,16500,0,"normal-hitnormal899.ogg",100
Sample,16550,0,"normal-hitnormal900.ogg",100
Sample,16600,0,"normal-hitnormal901.ogg",100
Sample,16650,0,"normal-hitnormal902.ogg",100
Sample,16700,0,"normal-hitnormal903.ogg",100
Sample,16750,0,"normal-hitnormal904.ogg",100
Sample,16850,0,"normal-hitnormal906.ogg",100
Sample,16900,0,"normal-hitnormal907.ogg",100
Sample,16950,0,"normal-hitnormal908.ogg",100
Sample,17000,0,"normal-hitnormal909.ogg",100
Sample,17050,0,"normal-hitnormal910.ogg",100
Sample,17100,0,"normal-hitnormal911.ogg",100
Sample,17150,0,"normal-hitnormal912.ogg",100
Sample,17250,0,"normal-hitnormal914.ogg",100
Sample,17300,0,"normal-hitnormal915.ogg",100
Sample,17350,0,"normal-hitnormal916.ogg",100
Sample,17400,0,"normal-hitnormal917.ogg",100
Sample,17450,0,"normal-hitnormal918.ogg",100
Sample,17500,0,"normal-hitnormal919.ogg",100
Sample,17550,0,"normal-hitnormal920.ogg",100
Sample,16000,0,"normal-hitnormal60.ogg",93
Sample,17600,0,"normal-hitnormal59.ogg",87
Sample,17650,0,"normal-hitnormal59.ogg",87
Sample,17700,0,"normal-hitnormal59.ogg",87
Sample,17750,0,"normal-hitnormal59.ogg",87
Sample,17800,0,"normal-hitnormal59.ogg",87
Sample,17850,0,"normal-hitnormal59.ogg",87
Sample,17900,0,"normal-hitnormal59.ogg",87
Sample,17950,0,"normal-hitnormal59.ogg",93
Sample,18000,0,"normal-hitnormal59.ogg",93
Sample,18050,0,"normal-hitnormal59.ogg",93
Sample,18100,0,"normal-hitnormal59.ogg",93
Sample,18150,0,"normal-hitnormal59.ogg",93
Sample,18200,0,"normal-hitnormal59.ogg",93
Sample,18250,0,"normal-hitnormal59.ogg",93
Sample,18300,0,"normal-hitnormal59.ogg",93
Sample,18350,0,"normal-hitnormal59.ogg",93
Sample,18400,0,"normal-hitnormal59.ogg",100
Sample,18450,0,"normal-hitnormal59.ogg",100
Sample,18500,0,"normal-hitnormal59.ogg",100
Sample,18550,0,"normal-hitnormal59.ogg",100
Sample,18600,0,"normal-hitnormal59.ogg",100
Sample,18650,0,"normal-hitnormal59.ogg",100
Sample,18700,0,"normal-hitnormal59.ogg",100
Sample,18750,0,"normal-hitnormal59.ogg",100
Sample,17650,0,"normal-hitnormal922.ogg",100
Sample,17700,0,"normal-hitnormal923.ogg",100
Sample,17750,0,"normal-hitnormal924.ogg",100
Sample,17800,0,"normal-hitnormal925.ogg",100
Sample,17850,0,"normal-hitnormal926.ogg",100
Sample,17900,0,"normal-hitnormal927.ogg",100
Sample,17950,0,"normal-hitnormal928.ogg",100
Sample,18050,0,"normal-hitnormal930.ogg",100
Sample,18100,0,"normal-hitnormal931.ogg",100
Sample,18150,0,"normal-hitnormal932.ogg",100
Sample,18200,0,"normal-hitnormal933.ogg",100
Sample,18250,0,"normal-hitnormal934.ogg",100
Sample,18300,0,"normal-hitnormal935.ogg",100
Sample,18350,0,"normal-hitnormal936.ogg",100
Sample,18450,0,"normal-hitnormal938.ogg",100
Sample,18500,0,"normal-hitnormal939.ogg",100
Sample,18550,0,"normal-hitnormal940.ogg",100
Sample,18600,0,"normal-hitnormal941.ogg",100
Sample,18650,0,"normal-hitnormal942.ogg",100
Sample,18700,0,"normal-hitnormal943.ogg",100
Sample,18750,0,"normal-hitnormal944.ogg",100
Sample,18850,0,"normal-hitnormal946.ogg",100
Sample,18900,0,"normal-hitnormal947.ogg",100
Sample,18950,0,"normal-hitnormal948.ogg",100
Sample,19000,0,"normal-hitnormal949.ogg",100
Sample,19050,0,"normal-hitnormal950.ogg",100
Sample,19100,0,"normal-hitnormal951.ogg",100
Sample,19150,0,"normal-hitnormal952.ogg",100
Sample,19200,0,"normal-hitnormal2.ogg",93
Sample,19300,0,"normal-hitnormal2.ogg",93
Sample,19400,0,"normal-hitnormal2.ogg",93
Sample,19500,0,"normal-hitnormal2.ogg",93
Sample,19600,0,"normal-hitnormal2.ogg",93
Sample,19700,0,"normal-hitnormal2.ogg",93
Sample,19800,0,"normal-hitnormal2.ogg",93
Sample,19900,0,"normal-hitnormal2.ogg",93
Sample,20000,0,"normal-hitnormal2.ogg",93
Sample,20100,0,"normal-hitnormal2.ogg",93
Sample,20200,0,"normal-hitnormal2.ogg",93
Sample,20300,0,"normal-hitnormal2.ogg",93
Sample,20400,0,"normal-hitnormal2.ogg",93
Sample,20500,0,"normal-hitnormal2.ogg",93
Sample,20600,0,"normal-hitnormal2.ogg",93
Sample,20700,0,"normal-hitnormal2.ogg",93
Sample,19200,0,"normal-hitnormal4.ogg",93
Sample,19200,0,"normal-hitnormal6.ogg",93
Sample,19400,0,"normal-hitnormal7.ogg",100
Sample,19800,0,"normal-hitnormal7.ogg",100
Sample,20200,0,"normal-hitnormal7.ogg",100
Sample,20600,0,"normal-hitnormal7.ogg",100
Sample,19200,0,"normal-hitnormal77.ogg",93
Sample,19600,0,"normal-hitnormal13.ogg",93
